distretto,day_of_year,precipitation_p1,precipitation_p10,precipitation_p25,precipitation_p75,precipitation_p50,precipitation_p95,precipitation_p99
7658.0,36.0,0.0,0.0,0.0,0.0,0.0,5.425035849502096,6.419016008224641
7666.0,36.0,0.0,0.0,0.0,0.0,0.0,6.066090401182784,7.150611806423107
7659.0,36.0,0.0,0.0,0.0,0.0,0.0,5.580995943808343,6.514019303069495
7656.0,36.0,0.0,0.0,0.0,0.0,0.0,6.250255769160977,6.819269002821606
7669.0,36.0,0.0,0.0,0.0,0.2720299949420811,0.0,7.065827249924311,7.658960440059615
7668.0,36.0,0.0,0.0,0.0,0.011378713894453258,0.0,6.587497959068124,7.216275200233672
7670.0,36.0,0.0,0.0,0.0,0.378766415993532,0.0,5.4655681370446585,6.358186387690846
7639.0,36.0,0.0,0.0,0.0,0.0,0.0,5.687493945478455,6.745075441438346
7680.0,36.0,0.0,0.0,0.0,0.0,0.0,6.31472306786669,6.777149895037652
7679.0,36.0,0.0,0.0,0.0,0.0,0.0,5.8837684678684266,6.846337711890738
7688.0,36.0,0.0,0.0,0.0,0.0,0.0,6.20495290665809,6.381123659361445
7672.0,36.0,0.0,0.0,0.0,0.904057194265455,0.0,6.759432472215607,6.824691283768339
7678.0,36.0,0.0,0.0,0.0,0.9987794686888944,0.0,8.103043730864515,8.384676683148696
7676.0,36.0,0.0,0.0,0.0,1.1008151778767878,0.0,7.830394859848515,9.110651607285488
7671.0,36.0,0.0,0.0,0.0,0.3530553970585061,0.0,6.420908314599432,6.9429098218943786
7674.0,36.0,0.0,0.0,0.0,0.0,0.0,6.27090165072606,6.808095670919322
7673.0,36.0,0.0,0.0,0.0,0.5823045962297305,0.0,7.405658467371395,7.955767279579361
7677.0,36.0,0.0,0.0,0.0,0.5632705703359935,0.0,6.133021597442207,6.809054414786026
7675.0,36.0,0.0,0.0,0.0,1.191998492187648,0.0,5.6738726275823606,6.765286953822729
7657.0,37.0,0.0,0.0,0.0,0.0,0.0,9.449802673242232,10.57592617390068
11058.0,37.0,0.0,0.0,0.0,0.0,0.0,8.899221420288086,10.061933517456055
7662.0,37.0,0.0,0.0,0.0,0.37351125382943895,0.0,8.295867360779493,8.427341194939228
7661.0,37.0,0.0,0.0,0.0,1.2142180203875588,0.0,8.414920799559127,8.480815231032693
7663.0,37.0,0.0,0.0,0.0,0.0,0.0,9.371448290500709,11.396611193630834
7667.0,37.0,0.0,0.0,0.0,1.0317207528178718,0.0,7.385614260190698,8.82036430307334
7660.0,37.0,0.0,0.0,0.0,0.0,0.0,10.127373564647163,12.621683620150149
7658.0,37.0,0.0,0.0,0.0,0.0,0.0,9.07570427658857,10.19474981100588
7666.0,37.0,0.0,0.0,0.0,1.2803628256980408,0.0,6.099968760064306,8.594174255208767
7659.0,37.0,0.0,0.0,0.0,0.03045342143235378,0.0,8.550003582842775,9.378208956718844
7656.0,37.0,0.0,0.0,0.0,0.10304241779098335,0.0,9.528681464930456,10.591478262339654
7669.0,37.0,0.0,0.0,0.0,0.41105645061517515,0.0,7.722437120670686,9.898608310633083
7668.0,37.0,0.0,0.0,0.0,0.6508958389457719,0.0,7.834470885619657,9.481820160675895
7670.0,37.0,0.0,0.0,0.0,0.28191703695572456,0.0,8.664439617340452,10.474767770174754
7639.0,37.0,0.0,0.0,0.0,0.0,0.0,7.736746297475268,9.40207104284278
7680.0,37.0,0.0,0.0,0.0,0.0,0.0,9.61833017512587,11.581315434316261
7679.0,37.0,0.0,0.0,0.0,0.0,0.0,9.530253275312292,10.597429645071132
7688.0,37.0,0.0,0.0,0.0,0.0,0.0,6.720735627921939,10.534856669593804
7672.0,37.0,0.0,0.0,0.0,0.0,0.0,10.051498867211421,10.456642514967852
7678.0,37.0,0.0,0.0,0.0,0.0,0.0,4.161942001357356,4.910155402934261
7676.0,37.0,0.0,0.0,0.0,0.0,0.0,7.154471369816499,10.769671041007827
7671.0,37.0,0.0,0.0,0.0,0.026492016968256198,0.0,8.356539124782655,11.364149085168371
7674.0,37.0,0.0,0.0,0.0,0.0,0.0,5.293291591114895,7.987061907518778
7673.0,37.0,0.0,0.0,0.0,0.3697270475342489,0.0,8.420737123339714,10.050861809489653
7677.0,37.0,0.0,0.0,0.0,0.0,0.0,8.538207956053645,10.930997861316705
7675.0,37.0,0.0,0.0,0.0,0.0,0.0,7.0401424264885275,10.951830483927187
7657.0,38.0,0.0,0.0,0.0,0.0,0.0,4.653541112112346,8.25295821533756
11058.0,38.0,0.0,0.0,0.0,0.0,0.0,5.266743183135986,8.094096183776855
7662.0,38.0,0.0,0.0,0.0,0.0,0.0,3.3591905183345596,4.988381588400702
7661.0,38.0,0.0,0.0,0.0,0.0,0.0,0.14491108724413965,0.21420745283162115
7663.0,38.0,0.0,0.0,0.0,0.0,0.0,4.484227335286502,6.600078619574222
7667.0,38.0,0.0,0.0,0.0,0.0,0.0,1.2139330655419591,1.6926148435452688
7660.0,38.0,0.0,0.0,0.0,0.0,0.0,4.599565910126365,6.83654129931439
7658.0,38.0,0.0,0.0,0.0,0.0,0.0,5.888055768650643,7.819596479734499
7666.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7659.0,38.0,0.0,0.0,0.0,0.0,0.0,4.457759315424647,6.596024679117565
7656.0,38.0,0.0,0.0,0.0,0.0,0.0,4.385463629703621,6.768307145131256
7669.0,38.0,0.0,0.0,0.0,0.0,0.0,3.5608504347062553,5.3946037458681495
7668.0,38.0,0.0,0.0,0.0,0.0,0.0,3.2371839444713686,4.79514934408107
7670.0,38.0,0.0,0.0,0.0,0.0,0.0,3.3253499319653717,4.475716666028592
7639.0,38.0,0.0,0.0,0.0,0.0,0.0,5.081297487194321,6.170842938185019
7680.0,38.0,0.0,0.0,0.0,0.0,0.0,4.601795873413095,8.605042858679555
7679.0,38.0,0.0,0.0,0.0,0.0,0.0,5.8878455055987535,7.758104240669509
7688.0,38.0,0.0,0.0,0.0,0.0,0.0,4.26244335058687,8.488339380680724
7672.0,38.0,0.0,0.0,0.0,0.0,0.0,1.4556787307828056,2.5112737909329876
7678.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0403708992068053,4.2192114306910975
7676.0,38.0,0.0,0.0,0.0,0.0,0.0,2.8300598633113423,3.7359010107701986
7671.0,38.0,0.0,0.0,0.0,0.0,0.0,3.128184788189013,4.484005993742129
7674.0,38.0,0.0,0.0,0.0,0.0,0.0,5.226924274197815,7.498345914322359
7673.0,38.0,0.0,0.0,0.0,0.0,0.0,2.8444042743079616,4.459833297833337
7677.0,38.0,0.0,0.0,0.0,0.0,0.0,3.9295780721841096,5.345534957755747
7675.0,38.0,0.0,0.0,0.0,0.0,0.0,2.9921609862856093,3.7975861153442376
7657.0,39.0,0.0,0.0,0.0,0.9839301639403082,0.0,9.093251534003452,9.99422961570313
11058.0,39.0,0.0,0.0,0.0,1.1994242668151855,0.0,8.766510963439941,9.438925743103027
7662.0,39.0,0.0,0.0,0.0,0.9597326327690624,0.0,9.249600938281175,13.649471430575241
7661.0,39.0,0.0,0.0,0.0,0.9757374275121468,0.0,10.017948698406801,13.906153189314397
7663.0,39.0,0.0,0.0,0.0,0.934721782083631,0.0,10.197551615787749,14.16600232171513
7667.0,39.0,0.0,0.0,0.0,0.7026100156383636,0.0,9.828199230414354,13.263766329551471
7660.0,39.0,0.0,0.0,0.0,0.929623546403654,0.0,12.1736973576444,16.404934107434645
7658.0,39.0,0.0,0.0,0.0,0.7631496322525347,0.0,10.279505855486445,12.704002257136274
7666.0,39.0,0.0,0.0,0.0,0.427190169501812,0.0,10.311956247370293,14.317453059744327
7659.0,39.0,0.0,0.0,0.0,0.9542658193955007,0.0,9.024152582686257,12.873006279024656
7656.0,39.0,0.0,0.0,0.0,1.1924078079019282,0.0,8.85050720468902,10.52173270155498
7669.0,39.0,0.0,0.0,0.0,0.9089595339193762,0.0,9.041156560224453,10.737628567998291
7668.0,39.0,0.0,0.0,0.0,1.0465560331916133,0.0,8.486070516828953,10.205570122924314
7670.0,39.0,0.0,0.0,0.0,0.9820922445199777,0.0,9.585400561789474,11.340996494254991
7639.0,39.0,0.0,0.0,0.0,1.009666211123682,0.0,10.386229943829232,12.098092976990744
7680.0,39.0,0.0,0.0,0.0,0.8428898651880169,0.0,9.466703545422511,10.39387049861476
7679.0,39.0,0.0,0.0,0.0,0.8905873022607843,0.0,10.233543417309747,12.222288004075532
7688.0,39.0,0.0,0.0,0.0,0.018143604875752083,0.0,9.51221023260757,10.710654823348168
7672.0,39.0,0.0,0.0,0.0,0.8721605081442643,0.0,8.9607110059956,12.735807774054365
7678.0,39.0,0.0,0.0,0.0,0.3973315425883534,0.0,9.007176256213183,10.58354962568574
7676.0,39.0,0.0,0.0,0.0,0.5343881152168523,0.0,9.900778417480803,11.837313023318762
7671.0,39.0,0.0,0.0,0.0,1.0618364950173849,0.0,7.7946141342803745,9.255134766937925
7674.0,39.0,0.0,0.0,0.0,1.0052733660174238,0.0,6.445668636906679,7.162090753539058
7673.0,39.0,0.0,0.0,0.0,0.7818237674900768,0.0,8.968874105866579,11.600620163509719
7677.0,39.0,0.0,0.0,0.0,0.8910654821289731,0.0,9.302652056674225,10.334940587264821
7675.0,39.0,0.0,0.0,0.0,0.46797450718950784,0.0,9.97168605360328,11.524429384927526
7657.0,40.0,0.0,0.0,0.0,2.814925526916583,0.0,13.621968099903674,14.59114372069012
11058.0,40.0,0.0,0.0,0.0,2.878988265991211,0.0,13.075386047363281,14.158388137817383
7662.0,40.0,0.0,0.0,0.0,3.2317639184447957,0.0,10.329973939246518,11.111035304665982
7661.0,40.0,0.0,0.0,0.0,3.217603847266765,0.0,10.298952867726053,11.0891151285837
7663.0,40.0,0.0,0.0,0.0,2.3909434811391024,0.0,10.341040784460565,11.662101163575484
7667.0,40.0,0.0,0.0,0.0,3.329591031387136,0.0,10.24885510089991,10.855343751703911
7660.0,40.0,0.0,0.0,0.0,1.2226016062266256,0.0,10.26311395862321,11.813090648675058
7658.0,40.0,0.0,0.0,0.0,2.462704507497343,0.0,8.91943814946638,9.976738026634843
7666.0,40.0,0.0,0.0,0.0,3.2566921284858217,0.0,10.18452022633654,10.777237068338597
7659.0,40.0,0.0,0.0,0.0,2.9113891571178336,0.0,10.683576196561356,11.779332785350082
7656.0,40.0,0.0,0.0,0.0,2.8403801379805276,0.0,13.772468052526,14.713410038786774
7669.0,40.0,0.0,0.0,0.0,3.231951556035083,0.0,10.968904779096313,11.857774839760454
7668.0,40.0,0.0,0.0,0.0,3.409350016376176,0.0,10.928803058298781,11.791153348488033
7670.0,40.0,0.0,0.0,0.0,2.4311166497079553,0.0,12.735565655083363,13.873325577164467
7639.0,40.0,0.0,0.0,0.0,2.2631851258839246,0.0,7.200214182679158,7.954541220861045
7680.0,40.0,0.0,0.0,0.0,2.7117891753313255,0.0,14.11556883207668,15.590805450571555
7679.0,40.0,0.0,0.0,0.0,2.6745373821213883,0.0,9.502075837056434,10.44954856099421
7688.0,40.0,0.0,0.0,0.0,1.4350995586551343,0.0,11.867739696741458,16.06598222624396
7672.0,40.0,0.0,0.0,0.0,3.2543082527958487,0.0,10.167283119199066,11.25082270923689
7678.0,40.0,0.0,0.0,0.0,1.940949419294392,0.0,10.208364313737835,11.872751066651471
7676.0,40.0,0.0,0.0,0.0,2.3612062378656873,0.0,10.915911854741443,12.318221531043806
7671.0,40.0,0.0,0.0,0.0,3.063325276817534,0.0,11.557740702141256,13.108944429299454
7674.0,40.0,0.0,0.0,0.0,3.2902425991947517,0.0,12.0768181435207,14.065274048212464
7673.0,40.0,0.0,0.0,0.0,3.135239031318291,0.0,10.536496089168487,11.474427690076554
7677.0,40.0,0.0,0.0,0.0,2.530934114496301,0.0,12.957623044389845,14.198220772924229
7675.0,40.0,0.0,0.0,0.0,2.344730370427216,0.0,11.446719215653037,12.687786725590815
7657.0,41.0,0.0,0.0,0.0,0.0,0.0,13.187153082903814,15.76814196150292
11058.0,41.0,0.0,0.0,0.0,0.0,0.0,12.037334442138672,14.012736320495605
7662.0,41.0,0.0,0.0,0.0,0.0,0.0,13.201797646629819,16.854682389878455
7661.0,41.0,0.0,0.0,0.0,0.0,0.0,13.170908780888821,16.83302604116481
7663.0,41.0,0.0,0.0,0.0,0.0,0.0,9.739276362658938,11.392633464755502
7667.0,41.0,0.0,0.0,0.0,0.48557950366054164,0.0,13.092730210856235,16.487563100753533
7660.0,41.0,0.0,0.0,0.0,0.0,0.0,7.525621195135632,8.713136540302818
7658.0,41.0,0.0,0.0,0.0,0.0,0.0,12.396802623333128,14.793905301439715
7666.0,41.0,0.0,0.0,0.0,0.0,0.0,13.39007565518643,17.188348510417534
7659.0,41.0,0.0,0.0,0.0,0.0,0.0,12.02763614607004,14.805661210730946
7656.0,41.0,0.0,0.0,0.0,0.0,0.0,12.70252024875067,14.681742895423893
7669.0,41.0,0.0,0.0,0.0,0.49770009764303186,0.0,13.099878418422636,15.0104374936437
7668.0,41.0,0.0,0.0,0.0,0.4362012372416804,0.0,13.015467848315112,15.089527468176705
7670.0,41.0,0.0,0.0,0.0,0.4154173006753406,0.0,12.922873199172395,15.129272565746119
7639.0,41.0,0.0,0.0,0.0,0.0,0.0,11.877902847383682,14.096177547019023
7680.0,41.0,0.0,0.0,0.0,0.0,0.0,14.523048454282607,17.001849673228868
7679.0,41.0,0.0,0.0,0.0,0.0,0.0,13.085177485470185,15.57292526598802
7688.0,41.0,0.0,0.0,0.0,0.0,0.0,17.021195465844226,18.751405839716387
7672.0,41.0,0.0,0.0,0.0,0.9032746604697828,0.0,13.158470837697372,15.88600241765907
7678.0,41.0,0.0,0.0,0.0,1.07644192992463,0.0,14.714982459518296,17.79181333045493
7676.0,41.0,0.0,0.0,0.0,1.1921904030013675,0.0,13.025607231496286,15.265514395690852
7671.0,41.0,0.0,0.0,0.0,0.09269657549528171,0.0,14.051174984395612,16.683818562787923
7674.0,41.0,0.0,0.0,0.0,0.0,0.0,13.674242776412386,14.839849391069302
7673.0,41.0,0.0,0.0,0.0,0.8605516076623501,0.0,12.796211319000374,15.306175072290364
7677.0,41.0,0.0,0.0,0.0,0.6034432578525102,0.0,12.879819898771544,14.623722081993732
7675.0,41.0,0.0,0.0,0.0,1.295214060156254,0.0,12.929312217196072,14.906793764965602
7657.0,42.0,0.0,0.0,0.0,3.206341131400076,0.0,8.739472539013901,9.159656323925283
11058.0,42.0,0.0,0.0,0.0,2.40917706489563,0.0,8.664258003234863,9.088329315185547
7662.0,42.0,0.0,0.0,0.0,3.3387340498836955,0.0,9.504279882736261,9.649950077448752
7661.0,42.0,0.0,0.0,0.0,2.5488877997542314,0.0,9.464959175855219,9.61592747553027
7663.0,42.0,0.0,0.0,0.0,4.24980186767295,0.0,9.291864683589226,9.394784088531669
7667.0,42.0,0.0,0.0,0.0,3.290877195113084,0.0,8.919989221356367,9.231976285880268
7660.0,42.0,0.0,0.0,0.0,4.008805726522784,0.0,8.9838949054517,9.153321171494918
7658.0,42.0,0.0,0.0,0.0,2.4021227477182947,0.0,7.835767075909199,8.852244656454168
7666.0,42.0,0.0,0.0,0.0,2.5558994485976845,0.0,9.844668501995978,10.163802012991399
7659.0,42.0,0.0,0.0,0.0,4.006991315781303,0.0,9.131616620992894,9.274390206206643
7656.0,42.0,0.0,0.0,0.0,2.9088173488700804,0.0,8.700939181549188,9.266469638652712
7669.0,42.0,0.0,0.0,0.0,5.002216482793694,0.0,8.694060920330882,9.34545199269919
7668.0,42.0,0.0,0.0,0.0,5.034615576213307,0.0,8.551285901789612,9.04900133927003
7670.0,42.0,0.0,0.0,0.0,3.336354707916658,0.0,8.566952955593807,9.446308753867909
7639.0,42.0,0.0,0.0,0.0,2.7194684770136943,0.0,7.72015666831602,8.384548869503414
7680.0,42.0,0.0,0.0,0.0,3.7906326033413413,0.0,9.378402213553484,9.804559684864863
7679.0,42.0,0.0,0.0,0.0,2.551081683417399,0.0,8.185509874133496,9.090932562577455
7688.0,42.0,0.0,0.0,0.0,4.376504739425495,0.0,9.43991798706715,9.70318668132678
7672.0,42.0,0.0,0.0,0.0,4.11961401346728,0.0,7.973348638672058,8.343210228222539
7678.0,42.0,0.0,0.0,0.0,4.942278771977912,0.0,7.918008925796522,8.274982031658435
7676.0,42.0,0.0,0.0,0.0,4.994454138542357,0.0,8.441048318927878,9.03944891058141
7671.0,42.0,0.0,0.0,0.0,4.431231449934802,0.0,8.005577885138784,8.266513669370969
7674.0,42.0,0.0,0.0,0.0,5.8697043959555355,0.0,8.251232394375888,8.627994750396418
7673.0,42.0,0.0,0.0,0.0,4.55784635274772,0.0,8.388767299802762,9.021058308475816
7677.0,42.0,0.0,0.0,0.0,3.9876168450070746,0.0,8.372286709489277,9.351943840574151
7675.0,42.0,0.0,0.0,0.0,5.176145695759907,0.0,8.605551048076608,9.552169770242138
7657.0,43.0,0.0,0.0,0.0,0.0,0.0,10.301976691175202,14.187813240215842
11058.0,43.0,0.0,0.0,0.0,0.0,0.0,9.16335678100586,11.701577186584473
7662.0,43.0,0.0,0.0,0.0,0.6798343415197005,0.0,14.475007531694564,19.74567252918193
7661.0,43.0,0.0,0.0,0.0,2.1882306870915835,0.0,14.595865089191985,19.410975460055376
7663.0,43.0,0.0,0.0,0.0,0.0,0.0,15.551346344359406,23.114674386239862
7667.0,43.0,0.0,0.0,0.0,4.514584621808484,0.0,14.651000274221355,19.65655924326735
7660.0,43.0,0.0,0.0,0.0,0.0,0.0,13.280845022560515,19.246769526971033
7658.0,43.0,0.0,0.0,0.0,0.0,0.0,9.432371163786879,12.39359822449304
7666.0,43.0,0.0,0.0,0.0,5.785498801698076,0.0,15.069037344100625,19.655328141882066
7659.0,43.0,0.0,0.0,0.0,0.05472555448122176,0.0,15.210953812180461,22.322009054964994
7656.0,43.0,0.0,0.0,0.0,0.3388011635106852,0.0,15.305515246543894,24.128002590251153
7669.0,43.0,0.0,0.0,0.0,4.403091052234184,0.0,12.023858565899,15.40414248269119
7668.0,43.0,0.0,0.0,0.0,4.553094879071628,0.0,13.733772445587006,18.502820883254998
7670.0,43.0,0.0,0.0,0.0,1.9083877459031073,0.0,17.223820287975858,26.14146878863624
7639.0,43.0,0.0,0.0,0.0,0.9929191370709975,0.0,9.54124010414882,12.727028043945147
7680.0,43.0,0.0,0.0,0.0,0.10527213127190335,0.0,11.561085950685149,16.169242386251103
7679.0,43.0,0.0,0.0,0.0,0.37130204275606293,0.0,9.75511975337311,12.883319626659947
7688.0,43.0,0.0,0.0,0.0,0.2736555560874658,0.0,10.058193771143902,11.951164311793839
7672.0,43.0,0.0,0.0,0.0,5.5545407801473266,0.0,12.585230266372067,16.690584693360368
7678.0,43.0,0.0,0.0,0.0,4.196839455634902,0.0,13.430648049953376,17.044353905328023
7676.0,43.0,0.0,0.0,0.0,3.805789630584818,0.0,14.768773555702104,20.72886302763717
7671.0,43.0,0.0,0.0,0.0,4.769277363680722,0.0,15.326542190515665,22.292351405201828
7674.0,43.0,0.0,0.0,0.0,3.0264733454587898,0.0,16.551911237562393,23.412690088674506
7673.0,43.0,0.0,0.0,0.0,5.008052492021847,0.0,11.67206730368825,14.742065793066315
7677.0,43.0,0.0,0.0,0.0,1.0071930299712468,0.0,16.617170234055465,26.309360864902928
7675.0,43.0,0.0,0.0,0.0,1.9151137700534464,0.0,15.592061835332778,22.939503255863073
7657.0,44.0,0.0,0.0,0.0,0.0,0.0,10.256596037617639,10.942111479095383
11058.0,44.0,0.0,0.0,0.0,0.0,0.0,9.677132606506348,10.462766647338867
7662.0,44.0,0.0,0.0,0.0,0.006137568412503523,0.0,8.95899240992271,9.511984963420387
7661.0,44.0,0.0,0.0,0.0,0.015010106180519766,0.0,9.57327166638513,11.206730651711018
7663.0,44.0,0.0,0.0,0.0,0.0,0.0,7.4911390354247525,7.680242636497972
7667.0,44.0,0.0,0.0,0.0,1.165096588080799,0.0,10.027648971474962,11.506851225899442
7660.0,44.0,0.0,0.0,0.0,0.0,0.0,6.957849484689563,7.069939314346842
7658.0,44.0,0.0,0.0,0.0,0.0,0.0,9.606331263561067,9.751597246625625
7666.0,44.0,0.0,0.0,0.0,2.5460573084810942,0.0,9.807933519241658,11.51835386397991
7659.0,44.0,0.0,0.0,0.0,0.0,0.0,8.181489875212238,8.528451533744212
7656.0,44.0,0.0,0.0,0.0,0.0,0.0,10.371350950801213,11.510468713803176
7669.0,44.0,0.0,0.0,0.0,1.6070738193876668,0.0,11.681220373891195,13.04033835782737
7668.0,44.0,0.0,0.0,0.0,0.8391732133357122,0.0,11.681716008624283,13.289931707800346
7670.0,44.0,0.0,0.0,0.0,0.0075037782990144105,0.0,9.093351801870343,9.925505297399
7639.0,44.0,0.0,0.0,0.0,1.0280044044130605,0.0,9.477382160423765,10.064294379765016
7680.0,44.0,0.0,0.0,0.0,0.0,0.0,10.752962433438638,11.485758992246865
7679.0,44.0,0.0,0.0,0.0,0.37130204275606293,0.0,10.232163271945199,10.490051631213786
7688.0,44.0,0.0,0.0,0.0,0.0,0.0,9.450180450051104,9.760988631726013
7672.0,44.0,0.0,0.0,0.0,0.00895302982436184,0.0,10.572721956351026,11.641968718416022
7678.0,44.0,0.0,0.0,0.0,1.1630704590425778,0.0,11.289055374993442,13.751321697445645
7676.0,44.0,0.0,0.0,0.0,1.6843691623010923,0.0,11.189880541757734,12.012223060341231
7671.0,44.0,0.0,0.0,0.0,1.6897679196526354,0.0,12.009389685005356,13.503188953816995
7674.0,44.0,0.0,0.0,0.0,0.20224164251516538,0.0,9.16670439789176,10.701362432684666
7673.0,44.0,0.0,0.0,0.0,1.6165522380229365,0.0,10.657542609371163,11.707066171251526
7677.0,44.0,0.0,0.0,0.0,0.2569983395052628,0.0,9.643827611878137,10.639944450324231
7675.0,44.0,0.0,0.0,0.0,1.2485937725239546,0.0,10.449317436561277,11.109264990982147
7657.0,45.0,0.0,0.0,0.0,0.0,0.0,19.434934689471255,28.977862756709293
11058.0,45.0,0.0,0.0,0.0,0.0,0.0,17.935531616210938,27.630874633789062
7662.0,45.0,0.0,0.0,0.0,0.0,0.0,19.846312284303,23.435605233736926
7661.0,45.0,0.0,0.0,0.0,0.0,0.0,22.17594414392901,27.899329238003443
7663.0,45.0,0.0,0.0,0.0,0.0,0.0,13.405828347028482,18.764695153525047
7667.0,45.0,0.0,0.0,0.0,0.01499195346695229,0.0,23.747103749647263,27.26386475182268
7660.0,45.0,0.0,0.0,0.0,0.0,0.0,13.747853949049038,19.64068390853432
7658.0,45.0,0.0,0.0,0.0,0.0,0.0,15.984889684631607,23.643272277096912
7666.0,45.0,0.0,0.0,0.0,0.0,0.0,25.96941637079766,28.058373666316903
7659.0,45.0,0.0,0.0,0.0,0.0,0.0,15.368691639790478,20.640832966285323
7656.0,45.0,0.0,0.0,0.0,0.0,0.0,22.967446428407378,29.353750967613653
7669.0,45.0,0.0,0.0,0.0,0.0,0.0,22.534030724428856,29.889664447361994
7668.0,45.0,0.0,0.0,0.0,0.06958045206551236,0.0,23.360438521236965,28.718206719693587
7670.0,45.0,0.0,0.0,0.0,0.0,0.0,22.450114828197655,29.509867664405963
7639.0,45.0,0.0,0.0,0.0,0.0,0.0,14.146101583119579,20.53666950567991
7680.0,45.0,0.0,0.0,0.0,0.0,0.0,21.958492180943246,31.5178516734824
7679.0,45.0,0.0,0.0,0.0,0.0,0.0,17.007181036026257,25.22857246002695
7688.0,45.0,0.0,0.0,0.0,0.0,0.0,22.46195816625025,28.29898399790538
7672.0,45.0,0.0,0.0,0.0,0.0,0.0,25.10319477897298,33.25271384459616
7678.0,45.0,0.0,0.0,0.0,0.0,0.0,23.68856325981965,31.79171135739974
7676.0,45.0,0.0,0.0,0.0,0.0,0.0,18.16942715132496,27.281921388323994
7671.0,45.0,0.0,0.0,0.0,0.0,0.0,24.961711726761095,33.8108711084764
7674.0,45.0,0.0,0.0,0.0,0.0,0.0,25.861599113767518,33.59349775314332
7673.0,45.0,0.0,0.0,0.0,0.0,0.0,22.83677153515485,31.840712487391702
7677.0,45.0,0.0,0.0,0.0,0.0,0.0,21.906104236447064,29.83542122120332
7675.0,45.0,0.0,0.0,0.0,0.0,0.0,18.39168422706196,27.231198040952734
7657.0,46.0,0.0,0.0,0.0,1.4952002658105117,0.0,16.266514611305055,23.785530556690222
11058.0,46.0,0.0,0.0,0.0,1.4903366565704346,0.0,15.172444343566895,22.10470199584961
7662.0,46.0,0.0,0.0,0.0,3.3969167647538363,0.0,13.433683102485771,18.748484499549466
7661.0,46.0,0.0,0.0,0.0,3.0025720035025114,0.0,15.261163964333967,22.31946251648504
7663.0,46.0,0.0,0.0,0.0,1.5303898515771723,0.0,12.648302791004829,17.2496439854119
7667.0,46.0,0.0,0.0,0.0,2.5085791280089333,0.0,14.978422371870105,21.83681557049883
7660.0,46.0,0.0,0.0,0.0,0.9788117692379311,0.0,11.89508960926099,15.935154560219539
7658.0,46.0,0.0,0.0,0.0,1.182318458373028,0.0,13.620562273658432,18.91461778588791
7666.0,46.0,0.0,0.0,0.0,3.1022009555329664,0.0,15.203425642784607,22.44669840386573
7659.0,46.0,0.0,0.0,0.0,2.3535224019505607,0.0,13.486726374799275,18.86028377461336
7656.0,46.0,0.0,0.0,0.0,2.083157475011915,0.0,18.35648510164885,27.6715232505977
7669.0,46.0,0.0,0.0,0.0,1.6248206618459318,0.0,13.855300704756056,19.063070169244128
7668.0,46.0,0.0,0.0,0.0,1.3535355503745528,0.0,13.461063461547296,18.973964835470415
7670.0,46.0,0.0,0.0,0.0,3.436194870811188,0.0,17.82072119393664,26.430662707862016
7639.0,46.0,0.0,0.0,0.0,1.1300038390973088,0.0,12.085710925734332,16.42933555377318
7680.0,46.0,0.0,0.0,0.0,2.0620274685195397,0.0,18.30876510378051,27.1344222670859
7679.0,46.0,0.0,0.0,0.0,1.3059440569820586,0.0,14.44965344381476,20.297267741116872
7688.0,46.0,0.0,0.0,0.0,3.5656439233379267,0.0,18.138590052482485,26.835721984703156
7672.0,46.0,0.0,0.0,0.0,1.3224591592257875,0.0,13.742229255455474,19.004728594769862
7678.0,46.0,0.0,0.0,0.0,2.8263752013067758,0.0,14.933161425979504,21.59134124493753
7676.0,46.0,0.0,0.0,0.0,3.1001044442635877,0.0,15.427876572667007,21.816304094855763
7671.0,46.0,0.0,0.0,0.0,1.1677607163954318,0.0,12.626796342295913,17.197316512068937
7674.0,46.0,0.0,0.0,0.0,1.0605866454943467,0.0,11.614584470314021,16.139300460057548
7673.0,46.0,0.0,0.0,0.0,1.6367770383949696,0.0,13.753063173048494,18.92887134613574
7677.0,46.0,0.0,0.0,0.0,3.4077548342492134,0.0,18.1412474538239,26.930551238024705
7675.0,46.0,0.0,0.0,0.0,3.221369317849553,0.0,15.668563663592787,21.78495758199263
7657.0,47.0,0.0,0.0,0.0,0.0,0.0,2.7264093932895888,3.4582563456789615
11058.0,47.0,0.0,0.0,0.0,0.0,0.0,2.442131996154785,3.1188454627990723
7662.0,47.0,0.0,0.0,0.0,0.0,0.0,1.4014869772579854,2.802973954515971
7661.0,47.0,0.0,0.0,0.0,0.0,0.0,1.3092315727970782,2.6184631455941565
7663.0,47.0,0.0,0.0,0.0,0.0,0.0,1.4481225299699898,2.8962450599399796
7667.0,47.0,0.0,0.0,0.0,0.0,0.0,1.9904168143151146,3.9808336286302293
7660.0,47.0,0.0,0.0,0.0,0.0,0.0,1.4246306852384973,2.8492613704769947
7658.0,47.0,0.0,0.0,0.0,0.0,0.0,2.641630152789712,3.280211566349022
7666.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7659.0,47.0,0.0,0.0,0.0,0.0,0.0,1.6174119259794757,2.998969666621332
7656.0,47.0,0.0,0.0,0.0,0.0,0.0,2.5933167711866925,3.40860390526393
