distretto,day_of_year,Gpp_p1,Gpp_p10,Gpp_p25,Gpp_p75,Gpp_p50,Gpp_p95,Gpp_p99
7669.0,64,18.98050497650234,40.51264228150744,58.18580133302362,132.34969533441748,88.89252720547508,180.80829297929003,191.47061451316057
7668.0,64,21.814559177422886,40.190292058630504,56.967950120323806,139.84619886239335,90.51994093196232,205.60821483264056,220.69485889302135
7670.0,64,26.232051957170448,52.4788704581359,81.33096366508693,152.80671844830619,110.64520800421278,220.63188959101285,251.00517816394597
7639.0,64,27.02378161628625,38.521082665021645,56.350601480567555,125.87797655768053,85.67836212214686,178.4053824799507,191.31847624922895
7680.0,64,22.91828597971666,44.17335681659827,60.940640241542134,129.64101571572348,88.39780908879774,174.77496709762332,191.89730587597742
7679.0,64,19.708075924433704,34.40363953800699,49.79563971707404,119.05222043155165,77.213403169487,165.6244739905095,180.36220789685737
7688.0,64,18.233523564064797,38.2983707658321,56.427558910162006,132.86119293078056,86.03083578792342,165.698867820324,175.36174521354937
7672.0,64,15.199141893962606,29.698804780876472,47.69046889365614,113.55044437634074,73.21032791909282,146.1916947594238,159.5633466135458
7678.0,64,16.654920386322118,38.79261289480556,55.986165492038644,117.79874706342997,81.65413730096586,153.55951448707916,163.1245105716523
7676.0,64,17.11907930791514,35.22627808658893,53.12039066781493,125.22195255617324,87.16419400297505,160.71938855398108,171.45960228607228
7671.0,64,11.331164991129508,30.187640449438206,44.20005913660556,106.56510940272031,67.25712596096984,150.42649319929035,159.50124186871676
7674.0,64,13.261309523809526,50.407500000000006,72.0372619047619,148.47023809523813,98.56892857142856,207.8419642857143,217.53261904761905
7673.0,64,17.907228689447994,35.21232632369509,49.96068343972962,117.04293090499438,78.36218550506948,155.83744836650413,168.27418325197152
7677.0,64,16.720691023410552,44.17695266001282,66.17564020388855,138.4092573940116,98.17481610353134,182.07856423404456,200.24619235112775
7675.0,64,24.290592168099334,49.875358166189095,68.6344317096466,131.937917860554,94.97636103151864,177.85267430754536,199.5186246418338
7657.0,72,61.2218529571351,78.37610214324472,97.05727753662505,168.69148467173082,130.1199470971243,214.95213307107971,224.0338781877374
11058.0,72,44.155770782889434,66.90476190476191,84.5492332526231,152.20298627925746,122.06093623890236,218.28329297820824,237.81113801452787
7662.0,72,57.03738644304681,70.90880503144655,103.0508385744235,173.91212438853947,130.83979734451435,219.7236198462614,226.1362683438155
7661.0,72,67.48073302372288,86.14026609765283,107.96083845864189,174.79226810593698,139.28316806828167,227.67654073051338,237.98380820886155
7663.0,72,46.787477470417706,71.00599482799156,88.10077580126948,148.09666170362826,116.09474179139563,197.32458271295351,208.4585847504115
7667.0,72,57.022665700003806,78.65629411989163,102.45533636051434,177.26624565955657,138.19029266989733,226.40098065402358,237.43400618155454
7660.0,72,52.53934374004461,75.64558776680472,94.41008282892642,159.46408091748967,124.05344058617395,195.52285759796118,200.0541573749602
7658.0,72,46.4197807673144,58.08239910313901,78.44874190333832,147.9196562032885,112.32698056801195,191.40483308420528,200.23654708520175
7666.0,72,45.05775075987843,64.22811550151977,91.74392097264436,161.31458966565347,126.04680851063827,213.9729483282675,232.96474164133735
7659.0,72,52.08710776403085,70.82203693742156,94.07854581316124,161.6729783037476,124.95693024923791,215.34889725658954,227.68680294064907
7656.0,72,74.7050928129462,98.98388862446451,117.60609233698233,180.73848167539256,143.60978105663972,242.61480247501183,252.90666349357437
7669.0,72,56.803530904347525,78.37242463770708,98.73480692600474,150.5459768061041,120.31323374372356,205.15948930543402,218.66879902792928
7668.0,72,55.137541019470554,74.46824546051191,95.87475935243931,165.26323561583897,126.5566834390724,228.90908991467944,243.02560708816443
7670.0,72,82.01961558715112,108.90207565385295,128.87271809724422,180.35479199578725,153.5121994031947,250.33366245392315,261.93992452167817
7639.0,72,52.75385564466381,72.30129549660703,93.72456816779768,157.42501542257867,119.35919185687854,203.63400678593467,211.64975323874148
7680.0,72,58.92219555624368,76.84806843694356,96.42116977626385,160.09007509483627,125.1729697298134,210.46984593945947,222.25396763954487
7679.0,72,49.21890948160087,63.75964723789059,84.38696391798729,146.9853388844122,114.32422329662458,194.0896678306026,203.6797385620915
7688.0,72,60.11782032400591,76.751426730486,94.34826030927837,153.10682069219442,121.904132916053,203.7303479381443,219.1867636229749
7672.0,72,50.47410358565735,70.76417407293899,84.72013484523443,124.4994790070487,102.29157217284701,177.3826233527428,186.9273061599754
7678.0,72,55.42599843382931,73.69146436961633,89.74275646045425,127.34821195510317,104.45523362046465,184.52349256068914,196.12163925867924
7676.0,72,49.79785485007439,76.47115008220463,93.87095827135362,138.26769357237927,114.95220386753309,194.8351209582715,206.51444453143364
7671.0,72,50.23181549379066,62.40136014192787,78.91011235955057,120.11886457717327,96.87137788290953,166.87835600236548,179.8635127143702
7674.0,72,67.59976190476192,92.69065476190478,116.48148809523809,175.96869047619055,138.21452380952383,230.1377380952381,243.34321428571428
7673.0,72,49.28086744273381,68.90124859181381,84.24247089748403,129.81684190762292,103.54048066090876,183.38295155839288,194.40125797972206
7677.0,72,72.25443335469892,91.3167750206025,110.89124927509692,159.4143698684493,134.1725879803438,219.1978603912952,228.57537466044025
7675.0,72,63.98495702005732,88.76432664756446,105.71251193887298,148.62297039159503,125.21836198662847,213.88753581661896,223.5308022922636
7657.0,80,66.33104991861096,83.18302360282152,108.94151858383074,204.6319519804666,148.70693163320672,259.7953574335323,270.6024484536082
11058.0,80,51.352703793381764,64.75141242937853,90.05246166263116,189.86602098466508,134.93422114608558,243.64406779661022,257.96287328490723
7662.0,80,65.7686932215234,83.23165618448638,109.5363382250175,208.24930118798048,153.06359189378057,264.7597833682739,276.7665967854647
7661.0,80,80.85653319944772,97.06646165432409,118.53809464039162,211.8311786117736,168.67421865193919,271.67660348939376,288.8992092381072
7663.0,80,58.83057754094507,75.72995846720478,94.76087297233761,184.0612021001489,136.12757620876107,236.49145834965907,246.80973277956275
7667.0,80,68.47536917617428,85.24256877933372,108.44697981455333,211.55633990918454,157.97573167474332,276.075552333346,290.15759148319154
7660.0,80,68.78623765530425,83.85210258043963,103.64407454603378,189.63953488372096,141.17943612615483,249.89853456514817,260.17808219178085
7658.0,80,44.64698555057299,59.57480069755852,84.11478574987544,182.145553064275,126.7850647732935,241.20378674638764,252.75062282012956
7666.0,80,62.2224924012158,72.65668693009118,91.29711246200608,198.3370820668693,141.01899696048636,260.0107902735563,268.68844984802433
7659.0,80,62.20650887573966,78.82382105074416,101.34320423166577,198.14181459566072,144.3761879146495,259.7716783216784,271.6530751299983
7656.0,80,75.4861970490242,103.7766539742979,131.80723465016652,224.48426939552584,171.4025226082817,268.30440266539733,276.69714421703947
7669.0,80,68.72522916927258,86.50933652591895,104.8460858066937,181.29982309740367,140.58854957739942,234.3553776602399,245.14275503457657
7668.0,80,61.902778385473596,81.12172391161673,102.18515095165168,198.09369394005685,144.95320498796758,268.4855173922556,281.700382848392
7670.0,80,69.80384412848872,97.90727575917155,137.6064156573635,229.30318588730907,181.98290767070387,266.3016499912236,272.572889239951
7639.0,80,62.13917334978412,79.73288093769278,99.59486428130786,187.18075262183842,139.45566008636658,240.45874460209745,251.09346082665022
7680.0,80,62.932027560579094,84.85004257954633,108.59472013625454,196.3417589223504,145.2333746225904,246.44553688937054,255.65975071611058
7679.0,80,51.14204494583222,69.47172978780554,96.02444265377383,181.85103858895155,131.61865431103945,237.24525472289375,248.75691646521628
7688.0,80,72.14810382916056,84.39939248895435,99.87863586156114,190.8119937407953,138.2505522827688,246.81687223858617,257.9430228276878
7672.0,80,67.77162120747776,77.15050566962915,87.82368985596072,153.19745632853193,124.49647563591785,197.91866380631316,210.43352742874646
7678.0,80,65.18637431480036,75.59592795614729,94.02858261550514,168.9023753589142,133.00639519707656,214.31819368311147,223.75306708431233
7676.0,80,68.34381116417443,83.7881468723088,97.66718860095516,176.32645032490424,135.59132545212566,226.1780905034057,237.23674939325144
7671.0,80,64.5532820816085,71.81898285038439,85.66966292134832,142.46836191602605,113.05629804849201,195.50745121230042,207.74961561206385
7674.0,80,94.84738095238093,110.20107142857144,128.6275595238095,203.12214285714285,162.06065476190477,254.25809523809528,266.1447619047619
7673.0,80,63.59596319939922,74.32879271498311,87.6176304919264,157.45426211040174,123.46016710476913,206.21237326323705,215.3686443860309
7677.0,80,55.91203491743737,83.37759057473373,117.85942984464187,203.77662301987002,156.79521106125824,249.68281292921893,260.17333577511226
7675.0,80,68.006446991404,87.06638013371538,110.2041547277937,195.864493791786,149.99498567335243,230.54118911174788,237.97110792741168
7657.0,88,2.7351804123711343,88.11562330439499,147.9364148128051,236.15411353771017,202.38815789473682,278.5120387954421,288.9040965816604
11058.0,88,1.7013720742534302,82.99394673123487,129.21549636803877,230.04802259887006,186.1129943502825,271.3535108958838,275.5044390637611
7662.0,88,3.008735150244584,92.33071278825996,148.12526205450732,254.567784765898,204.7627533193571,306.21575821104125,319.83193570929427
7661.0,88,3.5108572863060123,106.31636751600352,167.70434291452244,255.2749466549517,221.1696372536714,300.4981799924689,313.8931843855906
7663.0,88,8.067549565081109,79.93836689914586,138.20527388135727,226.00121463835123,189.6738500117545,274.04980017240035,285.315962698848
7667.0,88,2.3612012057847136,100.04510245354292,154.46142252070058,255.08074178654547,215.5510550616247,310.4710191933452,324.6635250124011
7660.0,88,6.83513857916534,91.8286874800892,143.91494106403314,222.62480089200386,195.40068493150687,257.1553838802166,265.01784007645756
7658.0,88,1.6266816143497755,68.94575236671649,113.15221723966117,217.2240906826108,174.28207523667163,261.9103139013453,271.9470602889885
7666.0,88,2.8996960486322183,86.26079027355624,129.37674772036473,230.06930091185416,192.62781155015202,283.16930091185407,302.209726443769
7659.0,88,6.1894208355746825,84.42246727631344,142.89185045723505,237.83288506365435,199.3059081943698,290.91727631343025,305.9179128563744
7656.0,88,4.714612089481199,107.94416944312223,183.93105663969527,273.06751546882435,239.47284626368375,317.6163255592574,330.0162303664921
7669.0,88,0.05108732555438416,87.76031485088362,140.34663974411674,218.96656719618335,187.9700605757376,264.3716830763184,276.10812501116817
7668.0,88,0.5621636403412821,87.44594180704438,141.99205863049653,238.78480091883603,192.4913093415007,303.2648271712973,320.23109822795885
7670.0,88,0.9651571002281907,111.59463314024924,193.40231700895208,277.64406705283494,246.24019220642455,327.1151263823067,339.02224855186955
7639.0,88,2.8737199259716237,58.98653608883408,136.39739358420738,217.50482726711914,182.72439851943253,253.29224244293653,261.65425663170885
7680.0,88,3.9050863203530244,92.87290005419216,146.77748316172483,227.87367422776168,198.01372222652336,272.0709723620036,282.04014089958963
7679.0,88,3.2861939296266454,72.2597143880383,129.92593338705345,215.56215865341574,182.2160667920136,255.14059002596466,266.3106365834006
7688.0,88,3.155651693667157,98.26610824742268,134.97326030927837,217.71502209131074,185.58256627393231,264.1815629602357,273.0157400589102
7672.0,88,0.0,53.66561446521603,121.75865767698433,186.8957707631013,158.83352742874646,223.13389518847666,233.92981918479913
7678.0,88,1.5447663795353705,87.64722004698517,128.36557034716793,204.31897676846785,171.84246932915696,245.93761419994786,258.3497781258159
7676.0,88,0.17799264072653265,82.60960620057936,135.83285054411655,210.8552023800206,181.97580834572938,249.2992445001175,259.81135989978856
7671.0,88,0.0,58.148078060319335,111.45972797161446,174.06871673565942,152.6394441159077,219.77007687758717,235.089414547605
7674.0,88,0.0,94.95119047619049,158.19357142857143,248.68595238095241,213.66613095238094,285.3998214285714,297.8417857142857
7673.0,88,0.0015583927900863692,63.70634622606086,120.83269808486673,190.49753098009765,159.5496808111153,230.38641569658284,240.72288772061606
7677.0,88,0.9498824893935235,101.87711748008427,159.79286084912854,245.84485547721525,211.25808076183506,287.20263712114274,298.49259835790394
7675.0,88,0.40234001910219674,84.01934097421201,160.07891595033428,227.75274594078317,203.8353629417383,266.2731614135626,273.75811843361987
7657.0,96,58.5776247965274,99.62540694519802,143.5642973412913,300.45337086272394,234.37086272381976,380.47660065111234,380.47660065111234
11058.0,96,68.9499596448749,85.26876513317191,121.42695722356738,288.0750605326877,231.27441485068607,362.25343018563365,362.25343018563365
7662.0,96,79.4895178197065,95.77987421383648,164.0272536687631,321.1837875611461,251.11495457721878,421.66631726065685,421.66631726065685
7661.0,96,87.89067403037532,121.60060248525164,179.08045688464915,319.1530061503702,261.15350822141335,423.93924940379054,423.93924940379054
7663.0,96,82.03064023195675,109.81811770237442,163.34103910351854,279.3458976569235,222.0796175848288,374.92900242927675,374.92900242927675
7667.0,96,79.66402106307476,106.56275041019569,163.38527874232074,322.79303239592474,254.79093371999843,430.83748616781764,430.83748616781764
7660.0,96,90.36922586811086,116.41956036954446,152.6588085377509,277.9612934055432,220.95539980885636,344.02277795476266,344.02277795476266
7658.0,96,69.43846537120079,84.85201793721973,121.77977080219232,276.4534130543099,200.53325859491778,358.5733682112606,358.5733682112606
7666.0,96,71.66626139817629,86.6547112462006,154.2373860182371,286.9072948328267,243.29483282674772,364.6726443768996,364.6726443768996
7659.0,96,81.4683880222342,106.43539537385693,151.11974179666487,295.00620405235793,230.70141653218582,390.24023668639046,390.24023668639046
7656.0,96,75.35259400285577,137.95640171346972,186.56801523084243,345.29961922893847,279.0088053307948,442.1531175630651,442.1531175630651
7669.0,96,71.16367957400428,100.23783571288176,142.92396762146416,278.82057788181487,221.08637850008046,357.30513017529455,357.30513017529455
7668.0,96,82.64467293808795,104.19621527018158,149.64128199518694,297.1628199518704,229.4104791074163,398.903303434697,398.903303434697
7670.0,96,74.4293487800597,125.40683693171843,192.04300509039848,369.13169211865903,302.8025276461296,461.02988414955263,461.02988414955263
7639.0,96,55.20376310919189,96.68972856261573,141.16674892041954,271.8340530536707,207.92911782850095,346.4218692165329,346.4218692165329
7680.0,96,41.279592784702366,103.62417744058219,155.3009212665479,298.6556088875125,234.52117364713158,377.08949446465914,377.08949446465914
7679.0,96,40.03384367445609,88.95371116483125,123.47040916823349,272.9721998388397,204.29008863819507,358.0187125078342,358.0187125078342
7688.0,96,30.181056701030922,105.19918998527247,146.7207290132548,273.1223306332842,208.50303755522825,341.28479381443293,341.28479381443293
7672.0,96,48.99920318725098,88.90419859025431,123.91118602513019,243.07140668096838,190.79387067116136,290.2411277965062,290.2411277965062
7678.0,96,27.25606891151137,99.45575567736887,128.95640824849914,260.6904202558081,211.9190811798487,329.9196032367529,329.9196032367529
7676.0,96,45.16597510373443,91.49197526031475,129.96238158615833,271.0566037735849,218.67728802943702,335.4899397165899,335.4899397165899
7671.0,96,69.41691306918983,90.58687167356594,119.13069189828505,226.5116499112951,181.36250739207574,300.2574807806032,300.2574807806032
7674.0,96,120.19928571428571,138.07511904761907,180.29392857142858,309.62916666666666,254.06785714285718,409.092380952381,409.092380952381
7673.0,96,47.76759294029293,86.36045812992873,121.03143071723626,243.41918888471645,193.95946301164116,305.02005257228694,305.02005257228694
7677.0,96,37.36010133382169,102.9536367243537,161.94100051887804,326.3984677837805,260.87553032384096,404.8345084393981,404.8345084393981
7675.0,96,90.69317096466096,107.64063992359124,151.1143744030564,301.8330945558739,247.25382043935053,344.0728271251194,344.0728271251194
7657.0,104,143.02306022788935,166.96147585458502,207.26161489419428,314.1125712154096,256.7289744981009,406.53250474769396,419.89538117200226
11058.0,104,117.2679580306699,132.81920903954804,186.48627925746572,305.53349475383374,251.2853107344633,379.90274414850694,397.39225181598067
7662.0,104,118.16491963661774,157.66579315164222,217.83944793850458,331.7126135569532,275.34102026554854,459.26484975541575,486.2110412299092
7661.0,104,151.8719718840216,189.83073929961088,235.0232207857412,335.57713066398884,277.2156395129912,428.09482866825664,442.7812225429897
7663.0,104,140.55105399263385,166.70707624794298,201.9590549329991,301.8655277799545,245.09384060810282,390.74010657471996,410.6040278975002
7667.0,104,143.57606746289153,180.69531041324836,231.92046018239387,345.43351013088085,282.54302285648873,444.9225397794484,462.4411798374478
7660.0,104,144.9625676967187,165.07199745141767,200.21647021344378,296.38093341828613,240.4797706275884,371.73654029945845,384.1838165020707
7658.0,104,120.5215495764823,145.7891753861485,182.85637767812656,296.84323617339317,234.11347782760336,390.71973094170403,410.5972845042351
7666.0,104,116.87446808510639,151.05075987841946,209.34711246200607,310.7051671732523,255.34528875379937,386.94224924012155,403.7060790273555
7659.0,104,132.4037296037296,166.36666666666667,211.52774789313247,317.87222521068674,257.8416980455442,416.4703962703964,433.0216603908913
7656.0,104,182.74788196097083,222.71342217991426,263.66465968586374,366.89814374107567,310.4571870537838,460.69376487386927,473.8415992384576
7669.0,104,153.42263638475427,175.6761252970714,207.1573182281151,296.8065686256992,245.02996622768617,379.75189857584496,396.9565248467738
7668.0,104,145.5628746444979,172.53600415663962,210.17160358783644,320.82664077882305,259.84894990155334,416.52786042441494,435.77468825202357
7670.0,104,183.0943040196595,245.19071441109364,287.9489424258382,396.9278787080921,342.46956731613136,491.15310689836775,504.2205107951556
7639.0,104,140.84996915484274,160.27779148673665,188.44367674275145,282.2179981492908,228.04955274521913,363.07515422578666,377.82387415175833
7680.0,104,149.67956955949515,177.70147867151815,214.02939924130985,311.8181079197956,261.8923124564527,394.8670356894014,408.06882403034746
7679.0,104,123.26819769003494,152.89085862655568,190.51193034291342,292.1460515713135,240.6504610976811,380.8156952278629,394.4888083087117
7688.0,104,141.00607511045658,163.27632547864508,190.5697256995582,285.8980578055965,233.5234720176731,359.2089469808542,373.6041053019146
7672.0,104,123.0201654918786,142.79261415874953,178.8970885688016,255.2371743794054,215.2090101133926,321.5470732454795,330.4707937480844
7678.0,104,141.54424432263127,168.27225267554175,196.42612894805538,277.47428869746824,229.81258157139138,357.3219785956671,369.86217697729074
7676.0,104,148.03147263759493,166.2425428638535,197.3189344711501,278.17621153996726,234.57787912001893,364.2267478274487,378.1101542315825
7671.0,104,116.8068598462448,140.92702542874042,178.1197516262567,242.2271437019515,207.2745712596097,311.6111768184507,325.6528681253696
7674.0,104,188.8072619047619,213.7639880952381,240.6072023809524,321.1490476190477,280.3416666666668,406.6682142857142,422.8770238095239
7673.0,104,122.99862936537751,142.80074164476156,173.28169357867066,259.36077731881363,213.47546000751043,325.6850732256854,337.3904431092753
7677.0,104,179.51536794554846,212.83749961847204,249.81483685865152,348.2392332814457,294.9579250984342,439.52530293318677,454.82696944724245
7675.0,104,167.8450334288443,193.6202244508119,224.72027220630372,305.20499044890164,267.8221107927413,400.2880850047755,420.08404966571146
7657.0,112,159.81426342919156,192.96741047205637,230.91279503526852,319.5452217851329,274.22251424308195,409.072114080304,438.4344479110145
11058.0,112,142.01937046004844,169.9499596448749,206.0254237288136,302.87046004842614,257.76876513317194,379.0976594027442,395.9895076674738
7662.0,112,166.2962962962963,208.77078965758218,239.21855345911948,351.2073724668064,300.89203354297695,460.7316561844864,501.5038434661076
7661.0,112,183.01656834442073,212.9800426760387,253.71400778210116,342.26948663235845,302.0744320321325,438.9223045060875,465.1482364754612
7663.0,112,150.28555755818505,180.54215970535228,225.82160488989888,317.214990988167,272.44538045607715,391.44737873207436,413.1447378732075
7667.0,112,173.95237913534544,211.26819170450645,257.5528484755981,351.92973251421364,301.65182966383014,460.4968138283663,491.8829701988018
7660.0,112,149.35775724753108,178.42784326218543,218.10297865562282,306.3998088563237,268.4698152277796,378.21447913348203,403.5911118190507
7658.0,112,120.85500747384155,160.7585326357748,211.1502864972596,318.29752117588436,261.77983308420534,401.4220229197807,424.66542102640756
7666.0,112,149.61914893617018,177.87857142857146,216.5904255319149,331.59042553191483,274.2814589665653,419.74513677811547,445.84376899696053
7659.0,112,140.89625246548326,183.32365967365973,230.21770665232208,334.6024116908732,285.1438497400036,430.5459566074952,459.6358257127488
7656.0,112,185.57272727272726,249.33838648262724,297.6482865302237,381.8938362684434,339.14297953355526,469.6574964302711,500.16011423131835
7669.0,112,167.18088737201373,194.04931829959082,222.84872147669,308.3878902131767,259.9301234744386,380.05339241999206,400.146900630774
7668.0,112,156.05698971778614,188.67992233646908,226.23973966309345,335.25409100853204,277.36321920805074,426.2250437541019,450.29962809013335
7670.0,112,159.5348428997718,273.26527119536615,329.2460724942954,422.0768825697738,378.32400824995597,496.5965200982974,518.7814639283838
7639.0,112,98.20848241826036,156.94355336212215,204.64632942628015,290.1055521283158,246.27018815545978,364.26785934608273,386.2778531770515
7680.0,112,182.0325152899279,213.18909189440274,247.1914144151119,326.5685917782765,286.06508864287383,401.1640280250832,427.70469149183265
7679.0,112,139.27518130539892,175.2957964007521,218.54785567194918,312.36223028023994,265.0345599426986,393.6474617244158,416.7433521353747
7688.0,112,155.26104565537557,181.56470913107512,209.22850699558168,290.55311119293077,253.97537739322527,367.3747698821797,397.17958394698087
7672.0,112,139.64480539380932,157.700337113086,191.24388599448352,263.84603125957693,222.33052405761555,328.7864541832669,349.4855041372968
7678.0,112,146.72644218219793,184.41412163925872,212.31871574001582,286.12607674236506,251.01357347950935,351.775646045419,380.67841294701145
7676.0,112,161.735731621389,187.1172003444767,214.82656776011905,287.0156580286544,251.97774602677543,359.8062710404759,386.29006498081895
7671.0,112,143.02602010644588,162.4960378474276,182.07362507392074,254.98628030751036,210.57031342400944,315.4491425192193,329.77468953282096
7674.0,112,186.92428571428573,218.81041666666664,252.2527380952381,339.1855952380953,298.1901785714286,401.5674404761905,414.39880952380946
7673.0,112,141.230998873451,164.32748779571912,192.5485542621104,264.2710570784829,224.716588434097,331.43444423582446,351.3031731130304
7677.0,112,172.93056191435477,238.5166956627905,291.1196471629583,370.45133229557723,332.3867319842506,443.49746665445787,467.98373164850585
7675.0,112,183.03963705826166,220.82473734479467,256.2828319006686,325.24403056351485,290.47540592168104,388.7076170009551,416.0143266475646
7657.0,120,152.37828947368413,193.96512140531746,250.02858790016273,348.21690179055884,302.5162947639719,419.5875101736299,437.0163117200218
11058.0,120,102.31880548829702,162.88458434221147,222.78087167070217,344.5367231638418,290.5831315577079,421.91041162227606,434.9475383373688
7662.0,120,175.84067085953876,235.30765199161428,270.8909853249476,375.2810971348707,328.80258560447237,470.7311320754717,490.7714884696017
7661.0,120,193.45964603991465,230.98512614534957,276.2251161039287,363.2755742437555,317.80356470440574,432.00558554035405,454.20446843228325
7663.0,120,177.08533813964428,211.61064963560852,248.8355144581146,354.8202727059007,305.2142465324035,431.61676200924694,453.5943891544549
7667.0,120,186.8489334910519,225.0099019345976,274.54743007593373,376.8182546647841,327.93030488037545,456.92322661884236,475.9410462853434
7660.0,120,169.68158649251356,202.95484230646704,241.12742911755333,325.4657534246576,284.39558776680474,384.77564510990766,400.49617712647347
7658.0,120,155.77067762830094,202.49495515695068,259.4238913801694,350.98716990533137,305.2727329347284,421.93653462879917,435.6780019930244
7666.0,120,152.9872340425532,205.77340425531915,241.19346504559272,340.91519756838915,286.9799392097264,416.4474164133738,440.82431610942245
7659.0,120,166.20876815492198,210.8117088040165,263.20710955710956,365.70465303926846,313.2928456159226,450.61507979200286,475.7786265017035
7656.0,120,209.16244645406937,258.08871965730594,319.4879105188005,419.1992146596856,375.5925035697286,478.6806758686342,492.005378391242
7669.0,120,169.1054982756464,208.4047048943053,245.75760770509095,327.1351696656721,284.9596161749729,392.69038471847483,408.38575487375596
7668.0,120,164.82987311310438,205.85376285276752,249.0092430540364,353.465642091446,298.0124863268431,445.0184861080724,467.0578976154015
7670.0,120,251.00759171493777,302.04877567140613,349.7467965595928,474.94389591012833,424.3503817798843,528.3496138318413,539.4434351413026
7639.0,120,151.26933991363362,192.92510795805063,230.94204194941403,310.91548426896986,271.38169339913634,374.369185687847,392.73908081431244
7680.0,120,175.24843229852138,221.59915227994097,264.36622280715335,346.7536966787955,307.96136873887133,417.43504683750086,435.5913911899047
7679.0,120,145.65502730772678,196.36178261258848,258.9623511505059,358.75785656728453,311.80470498701766,428.94786910197865,443.3386605783866
7688.0,120,150.553295287187,194.03203240058906,225.9877117083947,297.42010309278345,258.46060382916056,371.4542065537557,386.52669366715764
7672.0,120,135.6546736132393,184.7080907140667,217.6023904382469,279.87542139135746,245.11406680968432,336.91703953417084,353.6977015016854
7678.0,120,161.81962933959815,193.52558078830606,221.6078047507179,299.58770555990617,260.468676585748,358.85186635343274,373.3740537718613
7676.0,120,145.85688561810073,202.66315665857687,235.4865340953574,309.47592578094424,269.97604321615927,369.10099428481954,384.12150630235675
7671.0,120,126.42093435836784,174.54405677114138,211.66227084565347,263.6759314015376,238.7447072738025,321.7671791839149,336.526670609107
7674.0,120,182.71619047619046,229.34946428571433,268.76982142857145,357.6818452380953,315.4948214285714,407.34011904761917,419.04392857142864
7673.0,120,136.3009763424709,174.52187382651138,214.018794592565,274.85547315058216,243.24920202778839,343.94513706346237,362.5393353360874
7677.0,120,202.28657326862628,253.69178646644082,300.55315447303377,414.02916399597103,363.48666178310907,464.81015169551057,475.41629276928245
7675.0,120,201.6778892072589,242.28796561604585,268.2039159503342,367.84180993314243,318.2941738299903,415.7531041069723,427.1127029608406
7657.0,128,191.66881443298962,234.54003323385774,275.7307887954422,373.347124253934,320.3333050732501,459.3344919967444,474.5871880086814
11058.0,128,199.62469733656175,227.67231638418082,275.225181598063,380.02138821630354,326.1614205004036,471.55851493139636,486.69895076674743
7662.0,128,203.82914046121593,233.1486722571628,286.1423829489867,404.25244584206854,341.98707197763804,506.99685534591185,516.6167016072677
7661.0,128,178.7327726873353,222.73697753232085,274.22655955817754,391.35113593573493,334.62018325593067,459.4405045813983,475.3686456633614
7663.0,128,220.42426142151862,249.48393542825804,284.6416425045059,386.7002977823056,330.031854870308,476.64552151085337,496.01724002821095
7667.0,128,202.05342084175984,243.67504865112377,291.46411264166045,402.6932880528104,345.1235929331858,489.4745106269315,511.6669973671153
7660.0,128,189.34246575342465,225.7127269831157,259.444170117872,348.9879738770309,299.6854890092386,416.83227142402046,434.26505256451105
7658.0,128,199.17177379172895,255.94755854509214,296.056240657698,414.3869581464873,350.844730941704,502.9300572994519,524.3386895864475
7666.0,128,192.84802431610936,236.0691489361702,271.29620060790273,370.8869300911853,323.6531914893617,456.57948328267486,473.4975683890577
7659.0,128,199.36168190783576,243.63423883808503,286.50439304285464,397.0394118701812,340.51425497579345,483.2416442531827,500.71093778016854
7656.0,128,214.87253688719642,288.4487386958591,346.3638029509756,439.32405997144184,391.12241789623977,509.25059495478314,522.5192289386006
7669.0,128,175.39770920072195,214.84649679252362,255.03268230795356,350.3481139324198,306.39370655611754,415.6601325876027,428.6457302146064
7668.0,128,170.20506453730036,220.77060271275437,268.42837453511277,377.4559286808139,323.2644990155327,463.21394661999545,482.83669875300797
7670.0,128,241.62576794804275,323.80935141302456,386.99960505529236,481.8437116025979,439.7386563103389,548.6065034228543,563.3942425838163
7639.0,128,178.23173966687227,220.86502159161017,255.33135410240604,344.6778685996301,295.02652683528686,413.2644663787785,428.65644663787816
7680.0,128,192.7879538592553,232.56363706743042,274.48649067120857,369.9137183556554,319.4024928388945,432.2816249903227,444.51234806843695
7679.0,128,211.50170113707588,256.13387501119166,298.5137881636673,413.60162055689864,350.84586802757644,497.5336198406303,515.8241113797117
7688.0,128,167.18262150220912,189.3665316642121,218.88834683357874,316.5101251840943,267.24742268041246,373.8746318114875,386.49033505154637
7672.0,128,143.37536009806922,186.2787312289303,219.1707018081519,299.8715599141893,262.11149249157205,354.04091326999674,367.93355807539075
7678.0,128,157.83764030279312,203.1160271469591,235.47206995562524,314.28360741320813,275.97167841294714,380.793526494388,399.919864265205
7676.0,128,174.40292022234402,212.07639160729659,248.5455257183122,324.597079777656,290.5737688874972,375.56083144132157,385.737023408753
7671.0,128,151.54784151389705,187.95824955647544,219.74180958013008,287.50437610881136,255.01886457717333,346.24577173270256,362.55801301005306
7674.0,128,224.34761904761908,257.91767857142855,288.9616666666667,370.5550595238095,326.2977976190476,425.87220238095256,439.0732142857144
7673.0,128,171.43961697333825,194.40925647765678,222.3643165602704,299.98355238452865,263.9598197521592,354.37475591438226,365.70651520841153
